person_id,trip_id,purpose,mode,origin_type,origin_x,origin_y,dest_type,dest_x,dest_y,start_time,end_time,duration,status,path_cost,real_distance,wait_time
Person_348,Person_348_1,working,car,home,6949.87138252956,3945.807150999084,city,10159.910029921817,195.30711077929786,8225.28,8729.28,504.0,COMPLETED,0,0,0
Person_8797,Person_8797_1,working,car,home,8170.217747674571,3824.2826721320985,city,10159.910029921817,195.30711077929786,7986.24,8732.16,745.9200000000001,COMPLETED,0,0,0
Person_7973,Person_7973_1,working,car,home,8511.562907110507,3093.169281381727,university,6980.17060882167,3727.0047244733337,7686.72,8737.92,1051.1999999999998,COMPLETED,0,0,0
Person_4901,Person_4901_1,working,car,home,10159.910029921817,195.30711077929786,industrial,8896.097548415133,4312.229822947121,7925.76,8737.92,812.1599999999999,COMPLETED,0,0,0
Person_3683,Person_3683_1,working,car,home,8982.539674594882,6224.04271922478,yes,5992.712852619552,1048.0614504723433,7865.28,8740.8,875.5199999999995,COMPLETED,0,0,0
Person_220,Person_220_1,working,car,home,4771.159705068488,7798.325282355149,industrial,9473.920882058126,3827.486174986003,8164.8,8740.8,575.9999999999991,COMPLETED,0,0,0
Person_2018,Person_2018_1,working,car,home,10159.910029921817,195.30711077929786,school,8949.410883229664,3371.092297283396,8706.24,8740.8,34.55999999999949,COMPLETED,0,0,0
Person_3153,Person_3153_1,working,car,home,6931.580472341806,3969.3930948342527,yes,6448.698114143985,3767.1086054422717,8645.76,8743.68,97.92000000000007,COMPLETED,0,0,0
Person_8079,Person_8079_1,working,train,home,8665.642498068795,3174.771476371977,,8351.70415135049,2763.8378920000764,7384.32,8743.68,1359.3600000000006,COMPLETED,0,0,0
Person_1880,Person_1880_1,working,car,home,8260.808097516358,3914.819645358181,school,8387.43177026821,2974.604694462084,8285.76,8746.56,460.7999999999993,COMPLETED,0,0,0
Person_701,Person_701_1,working,car,home,7664.177484368905,5101.490289681954,city,4065.2060983642004,1289.6729660000035,8706.24,8746.56,40.31999999999971,COMPLETED,0,0,0
Person_7234,Person_7234_1,accompany,walking,home,6374.596405008221,5295.289102715399,,7388.965738296716,4496.840040115452,7205.76,8746.56,1540.7999999999993,COMPLETED,0,0,0
Person_1176,Person_1176_1,working,car,home,7816.6092961493805,3084.3392336617344,city,10159.910029921817,195.30711077929786,8346.24,8752.32,406.0799999999999,COMPLETED,0,0,0
Person_3658,Person_3658_1,working,car,home,6152.762564891255,2821.5980921567298,city,10159.910029921817,195.30711077929786,8524.8,8752.32,227.52000000000044,COMPLETED,0,0,0
Person_2829,Person_2829_1,working,car,home,4771.159705068488,7798.325282355149,yes,6013.129177810795,5090.015534454052,8706.24,8752.32,46.07999999999993,COMPLETED,0,0,0
Person_6687,Person_6687_1,working,car,home,6254.292830954726,4349.724366676429,school,7034.49288343401,3028.1153155881325,8706.24,8755.2,48.960000000000946,COMPLETED,0,0,0
Person_1281,Person_1281_1,working,car,home,7930.731166646654,3516.3261324390114,university,6451.821586100195,3200.551272926657,8225.28,8758.08,532.7999999999993,COMPLETED,0,0,0
Person_5416,Person_5416_1,working,car,home,7666.9010900775365,3879.8003506774257,kindergarten,8814.275893347078,2600.603644607052,7925.76,8760.96,835.1999999999989,COMPLETED,0,0,0
Person_2215,Person_2215_1,working,car,home,7588.563892565708,3648.434581047099,yes,7926.064165648223,3788.6572855809427,8706.24,8763.84,57.600000000000364,COMPLETED,0,0,0
Person_3257,Person_3257_1,working,car,home,7587.350634945911,3572.2928902866215,city,10159.910029921817,195.30711077929786,8524.8,8769.6,244.8000000000011,COMPLETED,0,0,0
Person_1081,Person_1081_1,working,car,home,8164.868578839777,3573.197038590852,kindergarten,9080.274888624233,2485.4357551968696,8585.28,8769.6,184.3199999999997,COMPLETED,0,0,0
Person_7946,Person_7946_1,working,car,home,6122.146653993017,2887.0856560069387,university,5908.061135515454,2983.961702940033,8524.8,8772.48,247.6800000000003,COMPLETED,0,0,0
Person_8635,Person_8635_1,working,car,home,6269.097256042438,2817.9881352446496,city,8982.539674594882,6224.04271922478,8164.8,8775.36,610.5600000000004,COMPLETED,0,0,0
Person_8584,Person_8584_1,working,car,home,10159.910029921817,195.30711077929786,yes,5621.385036554559,624.1575996550542,8524.8,8778.24,253.4400000000005,COMPLETED,0,0,0
Person_8307,Person_8307_1,working,car,home,6999.849310892036,3535.6182297128626,city,10159.910029921817,195.30711077929786,8766.72,8778.24,11.520000000000437,COMPLETED,0,0,0
Person_8380,Person_8380_1,working,car,home,8164.850071718493,3534.447625675697,city,10159.910029921817,195.30711077929786,8766.72,8778.24,11.520000000000437,COMPLETED,0,0,0
Person_9596,Person_9596_1,working,car,home,7743.589464060415,5380.536524208189,city,10159.910029921817,195.30711077929786,8706.24,8781.12,74.88000000000102,COMPLETED,0,0,0
Person_9671,Person_9671_1,working,car,home,5771.561683650151,2251.9212581802144,city,10159.910029921817,195.30711077929786,8706.24,8784.0,77.76000000000022,COMPLETED,0,0,0
Person_5956,Person_5956_1,working,car,home,7742.79725676844,1862.7567192938247,city,10159.910029921817,195.30711077929786,7626.24,8786.88,1160.6399999999994,COMPLETED,0,0,0
Person_6465,Person_6465_1,working,car,home,8982.539674594882,6224.04271922478,yes,6326.012352206987,4450.743310135666,8406.72,8786.88,380.15999999999985,COMPLETED,0,0,0
