export_time,section,item,category,value,value_text,unit,notes
2026-02-20 13:07:48,meta,source_rows,trips/events,16184.0,16184/392180,count,trips_rows/events_rows
2026-02-20 13:07:48,kpi,total_trips,,16184.0,16184,,
2026-02-20 13:07:48,kpi,peak_active,,1370.0,1370,,
2026-02-20 13:07:48,kpi,peak_time_h,,9.5,9.50,,
2026-02-20 13:07:48,kpi,valley_non_zero,,2.0,2,,
2026-02-20 13:07:48,kpi,avg_active,,405.01,405.01,,
2026-02-20 13:07:48,kpi,p95_active,,1032.05,1032.05,,
2026-02-20 13:07:48,kpi,taxi_trips,,201.0,201,,
2026-02-20 13:07:48,kpi,taxi_avg_duration_min,,295.99,295.99,,
2026-02-20 13:07:48,kpi,crosswalk_issues,,848.0,848,,
2026-02-20 13:07:48,kpi,companion_issues,,168223.0,168223,,
2026-02-20 13:07:48,kpi,events_rows,,392180.0,392180,,
2026-02-20 13:07:48,kpi,home_return_work_ratio_pct,,96.2,96.2,,
2026-02-20 13:07:48,kpi,work_home_gap,,288.0,288,,
2026-02-20 13:07:48,kpi,trip_event_closure_pct,,85.8,85.8,,
2026-02-20 13:07:48,mode_share,observed_share_pct,car,72.8987,,pct,
2026-02-20 13:07:48,mode_share,expected_mixed_share_pct,car,67.8539,,pct,
2026-02-20 13:07:48,mode_share,expected_short_share_pct,car,57.1429,,pct,
2026-02-20 13:07:48,mode_share,expected_long_share_pct,car,72.7273,,pct,
2026-02-20 13:07:48,mode_share,delta_vs_mixed_pct_points,car,5.0449,,pct,
2026-02-20 13:07:48,mode_share,observed_share_pct,walking,13.1703,,pct,
2026-02-20 13:07:48,mode_share,expected_mixed_share_pct,walking,12.6573,,pct,
2026-02-20 13:07:48,mode_share,expected_short_share_pct,walking,40.4762,,pct,
2026-02-20 13:07:48,mode_share,expected_long_share_pct,walking,0.0,,pct,
2026-02-20 13:07:48,mode_share,delta_vs_mixed_pct_points,walking,0.513,,pct,
