export_time,section,item,category,value,value_text,unit,notes
2026-02-19 12:06:45,meta,source_rows,trips/events,10035.0,10035/193246,count,trips_rows/events_rows
2026-02-19 12:06:45,kpi,total_trips,,10035.0,10035,,
2026-02-19 12:06:45,kpi,peak_active,,1147.0,1147,,
2026-02-19 12:06:45,kpi,peak_time_h,,1.51,1.51,,
2026-02-19 12:06:45,kpi,valley_non_zero,,16.0,16,,
2026-02-19 12:06:45,kpi,avg_active,,371.34,371.34,,
2026-02-19 12:06:45,kpi,p95_active,,988.2,988.20,,
2026-02-19 12:06:45,kpi,taxi_trips,,95.0,95,,
2026-02-19 12:06:45,kpi,taxi_avg_duration_min,,78.33,78.33,,
2026-02-19 12:06:45,kpi,crosswalk_issues,,444.0,444,,
2026-02-19 12:06:45,kpi,companion_issues,,69253.0,69253,,
2026-02-19 12:06:45,kpi,events_rows,,193246.0,193246,,
2026-02-19 12:06:45,kpi,home_return_work_ratio_pct,,0.0,0.0,,
2026-02-19 12:06:45,kpi,work_home_gap,,7602.0,7602,,
2026-02-19 12:06:45,kpi,trip_event_closure_pct,,92.7,92.7,,
2026-02-19 12:06:45,mode_share,observed_share_pct,car,71.4306,,pct,
2026-02-19 12:06:45,mode_share,expected_mixed_share_pct,car,67.5144,,pct,
2026-02-19 12:06:45,mode_share,expected_short_share_pct,car,57.1429,,pct,
2026-02-19 12:06:45,mode_share,expected_long_share_pct,car,72.7273,,pct,
2026-02-19 12:06:45,mode_share,delta_vs_mixed_pct_points,car,3.9162,,pct,
2026-02-19 12:06:45,mode_share,observed_share_pct,train,16.214,,pct,
2026-02-19 12:06:45,mode_share,expected_mixed_share_pct,train,16.1334,,pct,
2026-02-19 12:06:45,mode_share,expected_short_share_pct,train,0.0,,pct,
2026-02-19 12:06:45,mode_share,expected_long_share_pct,train,24.2424,,pct,
2026-02-19 12:06:45,mode_share,delta_vs_mixed_pct_points,train,0.0805,,pct,
2026-02-19 12:06:45,mode_share,observed_share_pct,walking,11.0322,,pct,
2026-02-19 12:06:45,mode_share,expected_mixed_share_pct,walking,13.5391,,pct,
2026-02-19 12:06:45,mode_share,expected_short_share_pct,walking,40.4762,,pct,
2026-02-19 12:06:45,mode_share,expected_long_share_pct,walking,0.0,,pct,
2026-02-19 12:06:45,mode_share,delta_vs_mixed_pct_points,walking,-2.5069,,pct,
2026-02-19 12:06:45,mode_share,observed_share_pct,taxi,1.3233,,pct,
2026-02-19 12:06:45,mode_share,expected_mixed_share_pct,taxi,2.8131,,pct,
2026-02-19 12:06:45,mode_share,expected_short_share_pct,taxi,2.381,,pct,
2026-02-19 12:06:45,mode_share,expected_long_share_pct,taxi,3.0303,,pct,
2026-02-19 12:06:45,mode_share,delta_vs_mixed_pct_points,taxi,-1.4898,,pct,
2026-02-19 12:06:45,active_timeline_summary,peak_active,,1147.0,,count,
2026-02-19 12:06:45,active_timeline_summary,peak_time_seconds,,5449.120727879799,,seconds,
2026-02-19 12:06:45,active_timeline_summary,avg_active,,371.33666666666664,,count,
2026-02-19 12:06:45,active_timeline_summary,active_p95,,988.1999999999998,,count,
2026-02-19 12:06:45,active_timeline_summary,active_non_zero_min,,16.0,,count,
2026-02-19 12:06:45,active_timeline_series,active_travelers,,1005.0,,count,time_seconds=2.880
2026-02-19 12:06:45,active_timeline_series,active_travelers,,971.0,,count,time_seconds=62.078
2026-02-19 12:06:45,active_timeline_series,active_travelers,,974.0,,count,time_seconds=121.277
2026-02-19 12:06:45,active_timeline_series,active_travelers,,998.0,,count,time_seconds=180.475
2026-02-19 12:06:45,active_timeline_series,active_travelers,,1042.0,,count,time_seconds=239.673
2026-02-19 12:06:45,active_timeline_series,active_travelers,,1054.0,,count,time_seconds=298.871
2026-02-19 12:06:45,active_timeline_series,active_travelers,,1052.0,,count,time_seconds=358.070
2026-02-19 12:06:45,active_timeline_series,active_travelers,,1077.0,,count,time_seconds=417.268
2026-02-19 12:06:45,active_timeline_series,active_travelers,,1085.0,,count,time_seconds=476.466
2026-02-19 12:06:45,active_timeline_series,active_travelers,,1080.0,,count,time_seconds=535.664
2026-02-19 12:06:45,active_timeline_series,active_travelers,,1077.0,,count,time_seconds=594.863
2026-02-19 12:06:45,active_timeline_series,active_travelers,,1079.0,,count,time_seconds=654.061
2026-02-19 12:06:45,active_timeline_series,active_travelers,,1073.0,,count,time_seconds=713.259
2026-02-19 12:06:45,active_timeline_series,active_travelers,,1062.0,,count,time_seconds=772.457
2026-02-19 12:06:45,active_timeline_series,active_travelers,,1061.0,,count,time_seconds=831.656
2026-02-19 12:06:45,active_timeline_series,active_travelers,,1062.0,,count,time_seconds=890.854
2026-02-19 12:06:45,active_timeline_series,active_travelers,,933.0,,count,time_seconds=950.052
2026-02-19 12:06:45,active_timeline_series,active_travelers,,934.0,,count,time_seconds=1009.251
