export_time,section,item,category,value,value_text,unit,notes
2026-02-23 14:29:34,meta,source_rows,trips/events,16307.0,16307/459664,count,trips_rows/events_rows
2026-02-23 14:29:34,kpi,total_trips,,16307.0,16307,,
2026-02-23 14:29:34,kpi,peak_active,,1455.0,1455,,
2026-02-23 14:29:34,kpi,peak_time_h,,9.49,9.49,,
2026-02-23 14:29:34,kpi,valley_non_zero,,2.0,2,,
2026-02-23 14:29:34,kpi,avg_active,,365.05,365.05,,
2026-02-23 14:29:34,kpi,p95_active,,1023.2,1023.20,,
2026-02-23 14:29:34,kpi,taxi_trips,,203.0,203,,
2026-02-23 14:29:34,kpi,taxi_avg_duration_min,,296.1,296.10,,
2026-02-23 14:29:34,kpi,crosswalk_issues,,879.0,879,,
2026-02-23 14:29:34,kpi,companion_issues,,255635.0,255635,,
2026-02-23 14:29:34,kpi,events_rows,,459664.0,459664,,
2026-02-23 14:29:34,kpi,home_return_work_ratio_pct,,95.6,95.6,,
2026-02-23 14:29:34,kpi,work_home_gap,,337.0,337,,
2026-02-23 14:29:34,kpi,trip_event_closure_pct,,86.9,86.9,,
2026-02-23 14:29:34,mode_share,observed_share_pct,car,72.0375,,pct,
2026-02-23 14:29:34,mode_share,expected_mixed_share_pct,car,67.81,,pct,
2026-02-23 14:29:34,mode_share,expected_short_share_pct,car,57.1429,,pct,
2026-02-23 14:29:34,mode_share,expected_long_share_pct,car,72.7273,,pct,
2026-02-23 14:29:34,mode_share,delta_vs_mixed_pct_points,car,4.2275,,pct,
2026-02-23 14:29:34,mode_share,observed_share_pct,walking,14.107,,pct,
2026-02-23 14:29:34,mode_share,expected_mixed_share_pct,walking,12.7712,,pct,
2026-02-23 14:29:34,mode_share,expected_short_share_pct,walking,40.4762,,pct,
2026-02-23 14:29:34,mode_share,expected_long_share_pct,walking,0.0,,pct,
2026-02-23 14:29:34,mode_share,delta_vs_mixed_pct_points,walking,1.3358,,pct,
2026-02-23 14:29:34,mode_share,observed_share_pct,train,12.6104,,pct,
2026-02-23 14:29:34,mode_share,expected_mixed_share_pct,train,16.5934,,pct,
2026-02-23 14:29:34,mode_share,expected_short_share_pct,train,0.0,,pct,
2026-02-23 14:29:34,mode_share,expected_long_share_pct,train,24.2424,,pct,
2026-02-23 14:29:34,mode_share,delta_vs_mixed_pct_points,train,-3.983,,pct,
2026-02-23 14:29:34,mode_share,observed_share_pct,taxi,1.2451,,pct,
2026-02-23 14:29:34,mode_share,expected_mixed_share_pct,taxi,2.8254,,pct,
2026-02-23 14:29:34,mode_share,expected_short_share_pct,taxi,2.381,,pct,
2026-02-23 14:29:34,mode_share,expected_long_share_pct,taxi,3.0303,,pct,
2026-02-23 14:29:34,mode_share,delta_vs_mixed_pct_points,taxi,-1.5803,,pct,
