export_time,section,item,category,value,value_text,unit,notes
2026-02-24 11:52:05,meta,source_rows,trips/events,0.0,0/1151,count,trips_rows/events_rows
2026-02-24 11:52:05,kpi,total_trips,,0.0,0,,
2026-02-24 11:52:05,kpi,peak_active,,0.0,0,,
2026-02-24 11:52:05,kpi,peak_time_h,,0.0,0.00,,
2026-02-24 11:52:05,kpi,valley_non_zero,,0.0,0,,
2026-02-24 11:52:05,kpi,avg_active,,0.0,0.00,,
2026-02-24 11:52:05,kpi,p95_active,,0.0,0.00,,
2026-02-24 11:52:05,kpi,taxi_trips,,203.0,203,,
2026-02-24 11:52:05,kpi,taxi_avg_duration_min,,296.1,296.10,,
2026-02-24 11:52:05,kpi,crosswalk_issues,,879.0,879,,
2026-02-24 11:52:05,kpi,companion_issues,,255635.0,255635,,
2026-02-24 11:52:05,kpi,events_rows,,1151.0,1151,,
2026-02-24 11:52:05,kpi,home_return_work_ratio_pct,,95.6,95.6,,
2026-02-24 11:52:05,kpi,work_home_gap,,337.0,337,,
2026-02-24 11:52:05,kpi,trip_event_closure_pct,,86.9,86.9,,
2026-02-24 11:52:05,mode_share,observed_share_pct,car,72.0375,,pct,
2026-02-24 11:52:05,mode_share,expected_mixed_share_pct,car,67.81,,pct,
2026-02-24 11:52:05,mode_share,expected_short_share_pct,car,57.1429,,pct,
2026-02-24 11:52:05,mode_share,expected_long_share_pct,car,72.7273,,pct,
2026-02-24 11:52:05,mode_share,delta_vs_mixed_pct_points,car,4.2275,,pct,
2026-02-24 11:52:05,mode_share,observed_share_pct,walking,14.107,,pct,
2026-02-24 11:52:05,mode_share,expected_mixed_share_pct,walking,12.7712,,pct,
2026-02-24 11:52:05,mode_share,expected_short_share_pct,walking,40.4762,,pct,
2026-02-24 11:52:05,mode_share,expected_long_share_pct,walking,0.0,,pct,
2026-02-24 11:52:05,mode_share,delta_vs_mixed_pct_points,walking,1.3358,,pct,
2026-02-24 11:52:05,mode_share,observed_share_pct,train,12.6104,,pct,
2026-02-24 11:52:05,mode_share,expected_mixed_share_pct,train,16.5934,,pct,
2026-02-24 11:52:05,mode_share,expected_short_share_pct,train,0.0,,pct,
2026-02-24 11:52:05,mode_share,expected_long_share_pct,train,24.2424,,pct,
2026-02-24 11:52:05,mode_share,delta_vs_mixed_pct_points,train,-3.983,,pct,
2026-02-24 11:52:05,mode_share,observed_share_pct,taxi,1.2451,,pct,
2026-02-24 11:52:05,mode_share,expected_mixed_share_pct,taxi,2.8254,,pct,
2026-02-24 11:52:05,mode_share,expected_short_share_pct,taxi,2.381,,pct,
2026-02-24 11:52:05,mode_share,expected_long_share_pct,taxi,3.0303,,pct,
2026-02-24 11:52:05,mode_share,delta_vs_mixed_pct_points,taxi,-1.5803,,pct,
2026-02-24 11:52:05,work_schedule_hist,start_count,6,1063.0,,count,
2026-02-24 11:52:05,work_schedule_hist,end_count,6,0.0,,count,
2026-02-24 11:52:05,work_schedule_hist,target_start_pct,6,14.0,,pct,
2026-02-24 11:52:05,work_schedule_hist,target_end_pct,6,0.0,,pct,
2026-02-24 11:52:05,work_schedule_hist,start_count,7,1977.0,,count,
2026-02-24 11:52:05,work_schedule_hist,end_count,7,0.0,,count,
2026-02-24 11:52:05,work_schedule_hist,target_start_pct,7,26.0,,pct,
2026-02-24 11:52:05,work_schedule_hist,target_end_pct,7,0.0,,pct,
2026-02-24 11:52:05,work_schedule_hist,start_count,8,2384.0,,count,
2026-02-24 11:52:05,work_schedule_hist,end_count,8,0.0,,count,
2026-02-24 11:52:05,work_schedule_hist,target_start_pct,8,30.0,,pct,
2026-02-24 11:52:05,work_schedule_hist,target_end_pct,8,0.0,,pct,
2026-02-24 11:52:05,work_schedule_hist,start_count,9,1100.0,,count,
2026-02-24 11:52:05,work_schedule_hist,end_count,9,0.0,,count,
2026-02-24 11:52:05,work_schedule_hist,target_start_pct,9,15.0,,pct,
2026-02-24 11:52:05,work_schedule_hist,target_end_pct,9,0.0,,pct,
2026-02-24 11:52:05,work_schedule_hist,start_count,10,614.0,,count,
2026-02-24 11:52:05,work_schedule_hist,end_count,10,0.0,,count,
2026-02-24 11:52:05,work_schedule_hist,target_start_pct,10,8.0,,pct,
2026-02-24 11:52:05,work_schedule_hist,target_end_pct,10,0.0,,pct,
2026-02-24 11:52:05,work_schedule_hist,start_count,11,361.0,,count,
2026-02-24 11:52:05,work_schedule_hist,end_count,11,0.0,,count,
2026-02-24 11:52:05,work_schedule_hist,target_start_pct,11,5.0,,pct,
2026-02-24 11:52:05,work_schedule_hist,target_end_pct,11,0.0,,pct,
2026-02-24 11:52:05,work_schedule_hist,start_count,12,132.0,,count,
2026-02-24 11:52:05,work_schedule_hist,end_count,12,0.0,,count,
