export_time,section,item,category,value,value_text,unit,notes
2026-02-24 21:10:09,meta,source_rows,trips/events,0.0,0/0,count,trips_rows/events_rows
2026-02-24 21:10:09,kpi,total_trips,,0.0,0,,
2026-02-24 21:10:09,kpi,peak_active,,0.0,0,,
2026-02-24 21:10:09,kpi,peak_time_h,,0.0,0.00,,
2026-02-24 21:10:09,kpi,valley_non_zero,,0.0,0,,
2026-02-24 21:10:09,kpi,avg_active,,0.0,0.00,,
2026-02-24 21:10:09,kpi,p95_active,,0.0,0.00,,
2026-02-24 21:10:09,kpi,taxi_trips,,0.0,0,,
2026-02-24 21:10:09,kpi,taxi_avg_duration_min,,0.0,0.00,,
2026-02-24 21:10:09,kpi,crosswalk_issues,,0.0,0,,
2026-02-24 21:10:09,kpi,companion_issues,,0.0,0,,
2026-02-24 21:10:09,kpi,events_rows,,0.0,0,,
2026-02-24 21:10:09,kpi,home_return_work_ratio_pct,,0.0,0.0,,
2026-02-24 21:10:09,kpi,work_home_gap,,0.0,0,,
2026-02-24 21:10:09,kpi,trip_event_closure_pct,,0.0,0.0,,
2026-02-24 21:10:09,work_schedule_hist,start_count,6,1121.0,,count,
2026-02-24 21:10:09,work_schedule_hist,end_count,6,0.0,,count,
2026-02-24 21:10:09,work_schedule_hist,target_start_pct,6,14.0,,pct,
2026-02-24 21:10:09,work_schedule_hist,target_end_pct,6,0.0,,pct,
2026-02-24 21:10:09,work_schedule_hist,start_count,7,1960.0,,count,
2026-02-24 21:10:09,work_schedule_hist,end_count,7,0.0,,count,
2026-02-24 21:10:09,work_schedule_hist,target_start_pct,7,26.0,,pct,
2026-02-24 21:10:09,work_schedule_hist,target_end_pct,7,0.0,,pct,
2026-02-24 21:10:09,work_schedule_hist,start_count,8,2254.0,,count,
2026-02-24 21:10:09,work_schedule_hist,end_count,8,0.0,,count,
2026-02-24 21:10:09,work_schedule_hist,target_start_pct,8,30.0,,pct,
2026-02-24 21:10:09,work_schedule_hist,target_end_pct,8,0.0,,pct,
2026-02-24 21:10:09,work_schedule_hist,start_count,9,1189.0,,count,
2026-02-24 21:10:09,work_schedule_hist,end_count,9,0.0,,count,
2026-02-24 21:10:09,work_schedule_hist,target_start_pct,9,15.0,,pct,
2026-02-24 21:10:09,work_schedule_hist,target_end_pct,9,0.0,,pct,
2026-02-24 21:10:09,work_schedule_hist,start_count,10,609.0,,count,
2026-02-24 21:10:09,work_schedule_hist,end_count,10,0.0,,count,
2026-02-24 21:10:09,work_schedule_hist,target_start_pct,10,8.0,,pct,
2026-02-24 21:10:09,work_schedule_hist,target_end_pct,10,0.0,,pct,
