export_time,section,item,category,value,value_text,unit,notes
2026-02-20 09:27:11,meta,source_rows,trips/events,15921.0,15921/338423,count,trips_rows/events_rows
2026-02-20 09:27:11,kpi,total_trips,,15921.0,15921,,
2026-02-20 09:27:11,kpi,peak_active,,1358.0,1358,,
2026-02-20 09:27:11,kpi,peak_time_h,,9.49,9.49,,
2026-02-20 09:27:11,kpi,valley_non_zero,,7.0,7,,
2026-02-20 09:27:11,kpi,avg_active,,433.75,433.75,,
2026-02-20 09:27:11,kpi,p95_active,,1045.2,1045.20,,
2026-02-20 09:27:11,kpi,taxi_trips,,201.0,201,,
2026-02-20 09:27:11,kpi,taxi_avg_duration_min,,295.99,295.99,,
2026-02-20 09:27:11,kpi,crosswalk_issues,,848.0,848,,
2026-02-20 09:27:11,kpi,companion_issues,,168223.0,168223,,
2026-02-20 09:27:11,kpi,events_rows,,338423.0,338423,,
2026-02-20 09:27:11,kpi,home_return_work_ratio_pct,,96.2,96.2,,
2026-02-20 09:27:11,kpi,work_home_gap,,288.0,288,,
2026-02-20 09:27:11,kpi,trip_event_closure_pct,,85.8,85.8,,
2026-02-20 09:27:11,mode_share,observed_share_pct,car,72.8987,,pct,
2026-02-20 09:27:11,mode_share,expected_mixed_share_pct,car,67.8539,,pct,
2026-02-20 09:27:11,mode_share,expected_short_share_pct,car,57.1429,,pct,
2026-02-20 09:27:11,mode_share,expected_long_share_pct,car,72.7273,,pct,
2026-02-20 09:27:11,mode_share,delta_vs_mixed_pct_points,car,5.0449,,pct,
2026-02-20 09:27:11,mode_share,observed_share_pct,walking,13.1703,,pct,
2026-02-20 09:27:11,mode_share,expected_mixed_share_pct,walking,12.6573,,pct,
2026-02-20 09:27:11,mode_share,expected_short_share_pct,walking,40.4762,,pct,
2026-02-20 09:27:11,mode_share,expected_long_share_pct,walking,0.0,,pct,
2026-02-20 09:27:11,mode_share,delta_vs_mixed_pct_points,walking,0.513,,pct,
2026-02-20 09:27:11,mode_share,observed_share_pct,train,12.6674,,pct,
2026-02-20 09:27:11,mode_share,expected_mixed_share_pct,train,16.6616,,pct,
2026-02-20 09:27:11,mode_share,expected_short_share_pct,train,0.0,,pct,
2026-02-20 09:27:11,mode_share,expected_long_share_pct,train,24.2424,,pct,
2026-02-20 09:27:11,mode_share,delta_vs_mixed_pct_points,train,-3.9942,,pct,
2026-02-20 09:27:11,mode_share,observed_share_pct,taxi,1.2636,,pct,
2026-02-20 09:27:11,mode_share,expected_mixed_share_pct,taxi,2.8272,,pct,
2026-02-20 09:27:11,mode_share,expected_short_share_pct,taxi,2.381,,pct,
