event_type,time,entity_id,related_id,details,extra_1,extra_2
TAXI_QUEUE_SNAPSHOT,0.0,switchboard,queue,0,0.0,12
TRIP_LOG_END,2.88,Person_9250,Person_9250_1,status:COMPLETED|mode:train|purpose:working|duration:0.0,0,0
MODE_CHOICE,2.88,Person_9260,working,distance_class:long|chosen:car|p_walking:0|p_car:0.7272727272727273|p_taxi:0.030303030303030304|p_train:0.24242424242424243,0,0
TRIP_LOG_START,2.88,Person_9260,Person_9260_1,mode:car|purpose:working|origin_type:home|target:Getafe norte,0,0
MODE_CHOICE,2.88,Person_9270,working,distance_class:short|chosen:walking|p_walking:0.40476190476190477|p_car:0.5714285714285714|p_taxi:0.023809523809523808|p_train:0,0,0
TRIP_LOG_START,2.88,Person_9270,Person_9270_1,mode:walking|purpose:working|origin_type:home|target:,0,0
MODE_CHOICE,2.88,Person_9281,working,distance_class:long|chosen:car|p_walking:0|p_car:0.7272727272727273|p_taxi:0.030303030303030304|p_train:0.24242424242424243,0,0
TRIP_LOG_START,2.88,Person_9281,Person_9281_1,mode:car|purpose:working|origin_type:home|target:Escuela Infantil Rosa Caramelo,0,0
MODE_CHOICE,2.88,Person_9283,working,distance_class:long|chosen:train|p_walking:0|p_car:0.7272727272727273|p_taxi:0.030303030303030304|p_train:0.24242424242424243,0,0
TRIP_LOG_START,2.88,Person_9283,Person_9283_1,mode:train|purpose:working|origin_type:home|target:Leganés,0,0
MODE_CHOICE,2.88,Person_9294,working,distance_class:long|chosen:car|p_walking:0|p_car:0.7272727272727273|p_taxi:0.030303030303030304|p_train:0.24242424242424243,0,0
TRIP_LOG_START,2.88,Person_9294,Person_9294_1,mode:car|purpose:working|origin_type:home|target:Getafe norte,0,0
MODE_CHOICE,2.88,Person_9295,working,distance_class:long|chosen:train|p_walking:0|p_car:0.7272727272727273|p_taxi:0.030303030303030304|p_train:0.24242424242424243,0,0
TRIP_LOG_START,2.88,Person_9295,Person_9295_1,mode:train|purpose:working|origin_type:home|target:Leganés,0,0
MODE_CHOICE,2.88,Person_9296,working,distance_class:long|chosen:train|p_walking:0|p_car:0.7272727272727273|p_taxi:0.030303030303030304|p_train:0.24242424242424243,0,0
TRIP_LOG_START,2.88,Person_9296,Person_9296_1,mode:train|purpose:working|origin_type:home|target:,0,0
MODE_CHOICE,2.88,Person_9309,working,distance_class:long|chosen:car|p_walking:0|p_car:0.7272727272727273|p_taxi:0.030303030303030304|p_train:0.24242424242424243,0,0
TRIP_LOG_START,2.88,Person_9309,Person_9309_1,mode:car|purpose:working|origin_type:home|target:Madrid,0,0
MODE_CHOICE,2.88,Person_9315,working,distance_class:short|chosen:car|p_walking:0.40476190476190477|p_car:0.5714285714285714|p_taxi:0.023809523809523808|p_train:0,0,0
TRIP_LOG_START,2.88,Person_9315,Person_9315_1,mode:car|purpose:working|origin_type:home|target:,0,0
MODE_CHOICE,2.88,Person_9316,working,distance_class:long|chosen:train|p_walking:0|p_car:0.7272727272727273|p_taxi:0.030303030303030304|p_train:0.24242424242424243,0,0
TRIP_LOG_START,2.88,Person_9316,Person_9316_1,mode:train|purpose:working|origin_type:home|target:Zarzaquemada,0,0
MODE_CHOICE,2.88,Person_9343,working,distance_class:long|chosen:car|p_walking:0|p_car:0.7272727272727273|p_taxi:0.030303030303030304|p_train:0.24242424242424243,0,0
TRIP_LOG_START,2.88,Person_9343,Person_9343_1,mode:car|purpose:working|origin_type:home|target:Madrid,0,0
MODE_CHOICE,2.88,Person_9344,working,distance_class:long|chosen:car|p_walking:0|p_car:0.7272727272727273|p_taxi:0.030303030303030304|p_train:0.24242424242424243,0,0
TRIP_LOG_START,2.88,Person_9344,Person_9344_1,mode:car|purpose:working|origin_type:home|target:Madrid,0,0
MODE_CHOICE,2.88,Person_9353,working,distance_class:long|chosen:car|p_walking:0|p_car:0.7272727272727273|p_taxi:0.030303030303030304|p_train:0.24242424242424243,0,0
TRIP_LOG_START,2.88,Person_9353,Person_9353_1,mode:car|purpose:working|origin_type:home|target:,0,0
MODE_CHOICE,2.88,Person_9381,working,distance_class:long|chosen:car|p_walking:0|p_car:0.7272727272727273|p_taxi:0.030303030303030304|p_train:0.24242424242424243,0,0
TRIP_LOG_START,2.88,Person_9381,Person_9381_1,mode:car|purpose:working|origin_type:home|target:,0,0
MODE_CHOICE,2.88,Person_9439,working,distance_class:long|chosen:car|p_walking:0|p_car:0.7272727272727273|p_taxi:0.030303030303030304|p_train:0.24242424242424243,0,0
TRIP_LOG_START,2.88,Person_9439,Person_9439_1,mode:car|purpose:working|origin_type:home|target:Madrid,0,0
MODE_CHOICE,2.88,Person_9440,working,distance_class:long|chosen:car|p_walking:0|p_car:0.7272727272727273|p_taxi:0.030303030303030304|p_train:0.24242424242424243,0,0
TRIP_LOG_START,2.88,Person_9440,Person_9440_1,mode:car|purpose:working|origin_type:home|target:Madrid,0,0
MODE_CHOICE,2.88,Person_9441,working,distance_class:long|chosen:car|p_walking:0|p_car:0.7272727272727273|p_taxi:0.030303030303030304|p_train:0.24242424242424243,0,0
TRIP_LOG_START,2.88,Person_9441,Person_9441_1,mode:car|purpose:working|origin_type:home|target:Madrid,0,0
MODE_CHOICE,2.88,Person_9446,working,distance_class:long|chosen:train|p_walking:0|p_car:0.7272727272727273|p_taxi:0.030303030303030304|p_train:0.24242424242424243,0,0
TRIP_LOG_START,2.88,Person_9446,Person_9446_1,mode:train|purpose:working|origin_type:home|target:Leganés,0,0
MODE_CHOICE,2.88,Person_9451,working,distance_class:long|chosen:train|p_walking:0|p_car:0.7272727272727273|p_taxi:0.030303030303030304|p_train:0.24242424242424243,0,0
TRIP_LOG_START,2.88,Person_9451,Person_9451_1,mode:train|purpose:working|origin_type:home|target:Parque Polvoranca,0,0
MODE_CHOICE,2.88,Person_9489,working,distance_class:long|chosen:car|p_walking:0|p_car:0.7272727272727273|p_taxi:0.030303030303030304|p_train:0.24242424242424243,0,0
TRIP_LOG_START,2.88,Person_9489,Person_9489_1,mode:car|purpose:working|origin_type:home|target:,0,0
MODE_CHOICE,2.88,Person_9496,working,distance_class:short|chosen:car|p_walking:0.40476190476190477|p_car:0.5714285714285714|p_taxi:0.023809523809523808|p_train:0,0,0
TRIP_LOG_START,2.88,Person_9496,Person_9496_1,mode:car|purpose:working|origin_type:home|target:Edificio Agustín de Betancourt,0,0
MODE_CHOICE,2.88,Person_9497,working,distance_class:long|chosen:train|p_walking:0|p_car:0.7272727272727273|p_taxi:0.030303030303030304|p_train:0.24242424242424243,0,0
TRAIN_QUEUE_ENTER,2.88,Person_9497,crossroads10585,direct_city_transfer,0,0
TRIP_LOG_START,2.88,Person_9497,Person_9497_1,mode:train|purpose:working|origin_type:home|target:,0,0
MODE_CHOICE,2.88,Person_9522,working,distance_class:long|chosen:car|p_walking:0|p_car:0.7272727272727273|p_taxi:0.030303030303030304|p_train:0.24242424242424243,0,0
TRIP_LOG_START,2.88,Person_9522,Person_9522_1,mode:car|purpose:working|origin_type:home|target:Edificio Agustín de Betancourt,0,0
MODE_CHOICE,2.88,Person_9540,working,distance_class:long|chosen:train|p_walking:0|p_car:0.7272727272727273|p_taxi:0.030303030303030304|p_train:0.24242424242424243,0,0
TRIP_LOG_START,2.88,Person_9540,Person_9540_1,mode:train|purpose:working|origin_type:home|target:Leganés,0,0
MODE_CHOICE,2.88,Person_9547,working,distance_class:long|chosen:car|p_walking:0|p_car:0.7272727272727273|p_taxi:0.030303030303030304|p_train:0.24242424242424243,0,0
TRIP_LOG_START,2.88,Person_9547,Person_9547_1,mode:car|purpose:working|origin_type:home|target:Madrid,0,0
MODE_CHOICE,2.88,Person_9549,working,distance_class:long|chosen:train|p_walking:0|p_car:0.7272727272727273|p_taxi:0.030303030303030304|p_train:0.24242424242424243,0,0
TRIP_LOG_START,2.88,Person_9549,Person_9549_1,mode:train|purpose:working|origin_type:home|target:Leganés,0,0
SCHEDULE_WORK_DEPARTURE,2.88,Person_9557,city,start_work:7|delay_min:0,0,0
MODE_CHOICE,2.88,Person_9561,working,distance_class:long|chosen:car|p_walking:0|p_car:0.7272727272727273|p_taxi:0.030303030303030304|p_train:0.24242424242424243,0,0
TRIP_LOG_START,2.88,Person_9561,Person_9561_1,mode:car|purpose:working|origin_type:home|target:Madrid,0,0
MODE_CHOICE,2.88,Person_9562,working,distance_class:long|chosen:car|p_walking:0|p_car:0.7272727272727273|p_taxi:0.030303030303030304|p_train:0.24242424242424243,0,0
TRIP_LOG_START,2.88,Person_9562,Person_9562_1,mode:car|purpose:working|origin_type:home|target:,0,0
SCHEDULE_WORK_DEPARTURE,2.88,Person_9582,university,start_work:7|delay_min:0,0,0
MODE_CHOICE,2.88,Person_9615,working,distance_class:long|chosen:car|p_walking:0|p_car:0.7272727272727273|p_taxi:0.030303030303030304|p_train:0.24242424242424243,0,0
TRIP_LOG_START,2.88,Person_9615,Person_9615_1,mode:car|purpose:working|origin_type:home|target:,0,0
MODE_CHOICE,2.88,Person_9616,working,distance_class:long|chosen:car|p_walking:0|p_car:0.7272727272727273|p_taxi:0.030303030303030304|p_train:0.24242424242424243,0,0
TRIP_LOG_START,2.88,Person_9616,Person_9616_1,mode:car|purpose:working|origin_type:home|target:,0,0
MODE_CHOICE,2.88,Person_9631,working,distance_class:long|chosen:car|p_walking:0|p_car:0.7272727272727273|p_taxi:0.030303030303030304|p_train:0.24242424242424243,0,0
TRIP_LOG_START,2.88,Person_9631,Person_9631_1,mode:car|purpose:working|origin_type:home|target:,0,0
MODE_CHOICE,2.88,Person_9664,working,distance_class:long|chosen:car|p_walking:0|p_car:0.7272727272727273|p_taxi:0.030303030303030304|p_train:0.24242424242424243,0,0
TRIP_LOG_START,2.88,Person_9664,Person_9664_1,mode:car|purpose:working|origin_type:home|target:Madrid,0,0
MODE_CHOICE,2.88,Person_9678,working,distance_class:long|chosen:car|p_walking:0|p_car:0.7272727272727273|p_taxi:0.030303030303030304|p_train:0.24242424242424243,0,0
TRIP_LOG_START,2.88,Person_9678,Person_9678_1,mode:car|purpose:working|origin_type:home|target:Madrid,0,0
SCHEDULE_WORK_DEPARTURE,2.88,Person_9685,yes,start_work:7|delay_min:0,0,0
MODE_CHOICE,2.88,Person_9686,working,distance_class:short|chosen:car|p_walking:0.40476190476190477|p_car:0.5714285714285714|p_taxi:0.023809523809523808|p_train:0,0,0
TRIP_LOG_START,2.88,Person_9686,Person_9686_1,mode:car|purpose:working|origin_type:home|target:,0,0
MODE_CHOICE,2.88,Person_9696,working,distance_class:long|chosen:car|p_walking:0|p_car:0.7272727272727273|p_taxi:0.030303030303030304|p_train:0.24242424242424243,0,0
TRIP_LOG_START,2.88,Person_9696,Person_9696_1,mode:car|purpose:working|origin_type:home|target:Madrid,0,0
MODE_CHOICE,2.88,Person_9705,working,distance_class:long|chosen:train|p_walking:0|p_car:0.7272727272727273|p_taxi:0.030303030303030304|p_train:0.24242424242424243,0,0
TRIP_LOG_START,2.88,Person_9705,Person_9705_1,mode:train|purpose:working|origin_type:home|target:Leganés,0,0
MODE_CHOICE,2.88,Person_9709,working,distance_class:long|chosen:car|p_walking:0|p_car:0.7272727272727273|p_taxi:0.030303030303030304|p_train:0.24242424242424243,0,0
TRIP_LOG_START,2.88,Person_9709,Person_9709_1,mode:car|purpose:working|origin_type:home|target:Madrid,0,0
MODE_CHOICE,2.88,Person_9762,working,distance_class:long|chosen:train|p_walking:0|p_car:0.7272727272727273|p_taxi:0.030303030303030304|p_train:0.24242424242424243,0,0
TRAIN_QUEUE_ENTER,2.88,Person_9762,crossroads10585,direct_city_transfer,0,0
TRIP_LOG_START,2.88,Person_9762,Person_9762_1,mode:train|purpose:working|origin_type:home|target:,0,0
MODE_CHOICE,2.88,Person_9768,working,distance_class:long|chosen:car|p_walking:0|p_car:0.7272727272727273|p_taxi:0.030303030303030304|p_train:0.24242424242424243,0,0
TRIP_LOG_START,2.88,Person_9768,Person_9768_1,mode:car|purpose:working|origin_type:home|target:Madrid,0,0
MODE_CHOICE,2.88,Person_9778,working,distance_class:long|chosen:car|p_walking:0|p_car:0.7272727272727273|p_taxi:0.030303030303030304|p_train:0.24242424242424243,0,0
TRIP_LOG_START,2.88,Person_9778,Person_9778_1,mode:car|purpose:working|origin_type:home|target:,0,0
MODE_CHOICE,2.88,Person_9782,working,distance_class:long|chosen:car|p_walking:0|p_car:0.7272727272727273|p_taxi:0.030303030303030304|p_train:0.24242424242424243,0,0
TRIP_LOG_START,2.88,Person_9782,Person_9782_1,mode:car|purpose:working|origin_type:home|target:Biblioteca Rey Pastor,0,0
MODE_CHOICE,2.88,Person_9785,working,distance_class:long|chosen:car|p_walking:0|p_car:0.7272727272727273|p_taxi:0.030303030303030304|p_train:0.24242424242424243,0,0
TRIP_LOG_START,2.88,Person_9785,Person_9785_1,mode:car|purpose:working|origin_type:home|target:Fundación IMDEA Networks,0,0
MODE_CHOICE,2.88,Person_9791,working,distance_class:long|chosen:car|p_walking:0|p_car:0.7272727272727273|p_taxi:0.030303030303030304|p_train:0.24242424242424243,0,0
TRIP_LOG_START,2.88,Person_9791,Person_9791_1,mode:car|purpose:working|origin_type:home|target:Edificio Juan Benet,0,0
MODE_CHOICE,2.88,Person_9796,working,distance_class:long|chosen:car|p_walking:0|p_car:0.7272727272727273|p_taxi:0.030303030303030304|p_train:0.24242424242424243,0,0
TRIP_LOG_START,2.88,Person_9796,Person_9796_1,mode:car|purpose:working|origin_type:home|target:Fuenlabrada,0,0
MODE_CHOICE,2.88,Person_9805,working,distance_class:long|chosen:train|p_walking:0|p_car:0.7272727272727273|p_taxi:0.030303030303030304|p_train:0.24242424242424243,0,0
TRIP_LOG_START,2.88,Person_9805,Person_9805_1,mode:train|purpose:working|origin_type:home|target:Zarzaquemada,0,0
MODE_CHOICE,2.88,Person_9807,working,distance_class:long|chosen:car|p_walking:0|p_car:0.7272727272727273|p_taxi:0.030303030303030304|p_train:0.24242424242424243,0,0
TRIP_LOG_START,2.88,Person_9807,Person_9807_1,mode:car|purpose:working|origin_type:home|target:Madrid,0,0
SCHEDULE_WORK_DEPARTURE,2.88,Person_9819,yes,start_work:7|delay_min:0,0,0
MODE_CHOICE,2.88,Person_9825,working,distance_class:long|chosen:train|p_walking:0|p_car:0.7272727272727273|p_taxi:0.030303030303030304|p_train:0.24242424242424243,0,0
TRIP_LOG_START,2.88,Person_9825,Person_9825_1,mode:train|purpose:working|origin_type:home|target:Leganés,0,0
MODE_CHOICE,2.88,Person_9853,working,distance_class:long|chosen:car|p_walking:0|p_car:0.7272727272727273|p_taxi:0.030303030303030304|p_train:0.24242424242424243,0,0
TRIP_LOG_START,2.88,Person_9853,Person_9853_1,mode:car|purpose:working|origin_type:home|target:,0,0
MODE_CHOICE,2.88,Person_9863,working,distance_class:long|chosen:car|p_walking:0|p_car:0.7272727272727273|p_taxi:0.030303030303030304|p_train:0.24242424242424243,0,0
TRIP_LOG_START,2.88,Person_9863,Person_9863_1,mode:car|purpose:working|origin_type:home|target:Madrid,0,0
MODE_CHOICE,2.88,Person_9865,working,distance_class:long|chosen:car|p_walking:0|p_car:0.7272727272727273|p_taxi:0.030303030303030304|p_train:0.24242424242424243,0,0
TRIP_LOG_START,2.88,Person_9865,Person_9865_1,mode:car|purpose:working|origin_type:home|target:Madrid,0,0
MODE_CHOICE,2.88,Person_9900,working,distance_class:long|chosen:car|p_walking:0|p_car:0.7272727272727273|p_taxi:0.030303030303030304|p_train:0.24242424242424243,0,0
TRIP_LOG_START,2.88,Person_9900,Person_9900_1,mode:car|purpose:working|origin_type:home|target:Madrid,0,0
MODE_CHOICE,2.88,Person_9925,working,distance_class:long|chosen:train|p_walking:0|p_car:0.7272727272727273|p_taxi:0.030303030303030304|p_train:0.24242424242424243,0,0
TRAIN_QUEUE_ENTER,2.88,Person_9925,crossroads10584,direct_city_transfer,0,0
TRIP_LOG_START,2.88,Person_9925,Person_9925_1,mode:train|purpose:working|origin_type:home|target:,0,0
SCHEDULE_WORK_DEPARTURE,2.88,Person_9930,city,start_work:7|delay_min:0,0,0
MODE_CHOICE,2.88,Person_9947,working,distance_class:long|chosen:car|p_walking:0|p_car:0.7272727272727273|p_taxi:0.030303030303030304|p_train:0.24242424242424243,0,0
TRIP_LOG_START,2.88,Person_9947,Person_9947_1,mode:car|purpose:working|origin_type:home|target:Madrid,0,0
MODE_CHOICE,2.88,Person_9948,working,distance_class:long|chosen:car|p_walking:0|p_car:0.7272727272727273|p_taxi:0.030303030303030304|p_train:0.24242424242424243,0,0
TRIP_LOG_START,2.88,Person_9948,Person_9948_1,mode:car|purpose:working|origin_type:home|target:,0,0
MODE_CHOICE,2.88,Person_9951,working,distance_class:long|chosen:car|p_walking:0|p_car:0.7272727272727273|p_taxi:0.030303030303030304|p_train:0.24242424242424243,0,0
TRIP_LOG_START,2.88,Person_9951,Person_9951_1,mode:car|purpose:working|origin_type:home|target:Madrid,0,0
MODE_CHOICE,2.88,Person_9959,working,distance_class:long|chosen:car|p_walking:0|p_car:0.7272727272727273|p_taxi:0.030303030303030304|p_train:0.24242424242424243,0,0
TRIP_LOG_START,2.88,Person_9959,Person_9959_1,mode:car|purpose:working|origin_type:home|target:Biblioteca Rey Pastor,0,0
MODE_CHOICE,2.88,Person_9960,working,distance_class:long|chosen:car|p_walking:0|p_car:0.7272727272727273|p_taxi:0.030303030303030304|p_train:0.24242424242424243,0,0
TRIP_LOG_START,2.88,Person_9960,Person_9960_1,mode:car|purpose:working|origin_type:home|target:Madrid,0,0
MODE_CHOICE,2.88,Person_9971,working,distance_class:short|chosen:walking|p_walking:0.40476190476190477|p_car:0.5714285714285714|p_taxi:0.023809523809523808|p_train:0,0,0
TRIP_LOG_START,2.88,Person_9971,Person_9971_1,mode:walking|purpose:working|origin_type:home|target:,0,0
MODE_CHOICE,2.88,Person_9990,working,distance_class:short|chosen:walking|p_walking:0.40476190476190477|p_car:0.5714285714285714|p_taxi:0.023809523809523808|p_train:0,0,0
TRIP_LOG_START,2.88,Person_9990,Person_9990_1,mode:walking|purpose:working|origin_type:home|target:,0,0
MODE_CHOICE,3.779,Person_20,working,distance_class:long|chosen:car|p_walking:0|p_car:0.7272727272727273|p_taxi:0.030303030303030304|p_train:0.24242424242424243,0,0
TRIP_LOG_START,3.779,Person_20,Person_20_1,mode:car|purpose:working|origin_type:home|target:Fuenlabrada,0,0
MODE_CHOICE,3.779,Person_337,working,distance_class:long|chosen:car|p_walking:0|p_car:0.7272727272727273|p_taxi:0.030303030303030304|p_train:0.24242424242424243,0,0
TRIP_LOG_START,3.779,Person_337,Person_337_1,mode:car|purpose:working|origin_type:home|target:Getafe norte,0,0
MODE_CHOICE,3.779,Person_439,working,distance_class:long|chosen:train|p_walking:0|p_car:0.7272727272727273|p_taxi:0.030303030303030304|p_train:0.24242424242424243,0,0
TRIP_LOG_START,3.779,Person_439,Person_439_1,mode:train|purpose:working|origin_type:home|target:Leganés,0,0
MODE_CHOICE,3.779,Person_509,working,distance_class:short|chosen:car|p_walking:0.40476190476190477|p_car:0.5714285714285714|p_taxi:0.023809523809523808|p_train:0,0,0
TRIP_LOG_START,3.779,Person_509,Person_509_1,mode:car|purpose:working|origin_type:home|target:,0,0
MODE_CHOICE,3.779,Person_741,working,distance_class:long|chosen:car|p_walking:0|p_car:0.7272727272727273|p_taxi:0.030303030303030304|p_train:0.24242424242424243,0,0
TRIP_LOG_START,3.779,Person_741,Person_741_1,mode:car|purpose:working|origin_type:home|target:,0,0
MODE_CHOICE,3.779,Person_806,working,distance_class:long|chosen:car|p_walking:0|p_car:0.7272727272727273|p_taxi:0.030303030303030304|p_train:0.24242424242424243,0,0
TRIP_LOG_START,3.779,Person_806,Person_806_1,mode:car|purpose:working|origin_type:home|target:,0,0
MODE_CHOICE,3.779,Person_939,working,distance_class:long|chosen:car|p_walking:0|p_car:0.7272727272727273|p_taxi:0.030303030303030304|p_train:0.24242424242424243,0,0
TRIP_LOG_START,3.779,Person_939,Person_939_1,mode:car|purpose:working|origin_type:home|target:Madrid,0,0
MODE_CHOICE,3.779,Person_1112,working,distance_class:short|chosen:car|p_walking:0.40476190476190477|p_car:0.5714285714285714|p_taxi:0.023809523809523808|p_train:0,0,0
TRIP_LOG_START,3.779,Person_1112,Person_1112_1,mode:car|purpose:working|origin_type:home|target:,0,0
MODE_CHOICE,3.779,Person_1364,working,distance_class:long|chosen:car|p_walking:0|p_car:0.7272727272727273|p_taxi:0.030303030303030304|p_train:0.24242424242424243,0,0
TRIP_LOG_START,3.779,Person_1364,Person_1364_1,mode:car|purpose:working|origin_type:home|target:Madrid,0,0
MODE_CHOICE,3.779,Person_1404,working,distance_class:long|chosen:train|p_walking:0|p_car:0.7272727272727273|p_taxi:0.030303030303030304|p_train:0.24242424242424243,0,0
TRIP_LOG_START,3.779,Person_1404,Person_1404_1,mode:train|purpose:working|origin_type:home|target:Zarzaquemada,0,0
MODE_CHOICE,3.779,Person_1566,working,distance_class:long|chosen:car|p_walking:0|p_car:0.7272727272727273|p_taxi:0.030303030303030304|p_train:0.24242424242424243,0,0
TRIP_LOG_START,3.779,Person_1566,Person_1566_1,mode:car|purpose:working|origin_type:home|target:Madrid,0,0
MODE_CHOICE,3.779,Person_1582,working,distance_class:short|chosen:walking|p_walking:0.40476190476190477|p_car:0.5714285714285714|p_taxi:0.023809523809523808|p_train:0,0,0
TRIP_LOG_START,3.779,Person_1582,Person_1582_1,mode:walking|purpose:working|origin_type:home|target:,0,0
MODE_CHOICE,3.779,Person_1832,working,distance_class:long|chosen:car|p_walking:0|p_car:0.7272727272727273|p_taxi:0.030303030303030304|p_train:0.24242424242424243,0,0
TRIP_LOG_START,3.779,Person_1832,Person_1832_1,mode:car|purpose:working|origin_type:home|target:Fuenlabrada,0,0
MODE_CHOICE,3.779,Person_1990,working,distance_class:long|chosen:car|p_walking:0|p_car:0.7272727272727273|p_taxi:0.030303030303030304|p_train:0.24242424242424243,0,0
TRIP_LOG_START,3.779,Person_1990,Person_1990_1,mode:car|purpose:working|origin_type:home|target:Madrid,0,0
MODE_CHOICE,3.779,Person_2181,working,distance_class:long|chosen:car|p_walking:0|p_car:0.7272727272727273|p_taxi:0.030303030303030304|p_train:0.24242424242424243,0,0
TRIP_LOG_START,3.779,Person_2181,Person_2181_1,mode:car|purpose:working|origin_type:home|target:Madrid,0,0
MODE_CHOICE,3.779,Person_2253,working,distance_class:long|chosen:car|p_walking:0|p_car:0.7272727272727273|p_taxi:0.030303030303030304|p_train:0.24242424242424243,0,0
TRIP_LOG_START,3.779,Person_2253,Person_2253_1,mode:car|purpose:working|origin_type:home|target:Madrid,0,0
MODE_CHOICE,3.779,Person_2540,working,distance_class:long|chosen:car|p_walking:0|p_car:0.7272727272727273|p_taxi:0.030303030303030304|p_train:0.24242424242424243,0,0
TRIP_LOG_START,3.779,Person_2540,Person_2540_1,mode:car|purpose:working|origin_type:home|target:,0,0
MODE_CHOICE,3.779,Person_2643,working,distance_class:long|chosen:car|p_walking:0|p_car:0.7272727272727273|p_taxi:0.030303030303030304|p_train:0.24242424242424243,0,0
TRIP_LOG_START,3.779,Person_2643,Person_2643_1,mode:car|purpose:working|origin_type:home|target:Madrid,0,0
MODE_CHOICE,3.779,Person_2791,working,distance_class:long|chosen:car|p_walking:0|p_car:0.7272727272727273|p_taxi:0.030303030303030304|p_train:0.24242424242424243,0,0
TRIP_LOG_START,3.779,Person_2791,Person_2791_1,mode:car|purpose:working|origin_type:home|target:,0,0
MODE_CHOICE,3.779,Person_2848,working,distance_class:long|chosen:car|p_walking:0|p_car:0.7272727272727273|p_taxi:0.030303030303030304|p_train:0.24242424242424243,0,0
TRIP_LOG_START,3.779,Person_2848,Person_2848_1,mode:car|purpose:working|origin_type:home|target:Madrid,0,0
MODE_CHOICE,3.779,Person_2883,working,distance_class:short|chosen:walking|p_walking:0.40476190476190477|p_car:0.5714285714285714|p_taxi:0.023809523809523808|p_train:0,0,0
TRIP_LOG_START,3.779,Person_2883,Person_2883_1,mode:walking|purpose:working|origin_type:home|target:,0,0
MODE_CHOICE,3.779,Person_3123,working,distance_class:long|chosen:car|p_walking:0|p_car:0.7272727272727273|p_taxi:0.030303030303030304|p_train:0.24242424242424243,0,0
TRIP_LOG_START,3.779,Person_3123,Person_3123_1,mode:car|purpose:working|origin_type:home|target:,0,0
MODE_CHOICE,3.779,Person_3301,working,distance_class:long|chosen:train|p_walking:0|p_car:0.7272727272727273|p_taxi:0.030303030303030304|p_train:0.24242424242424243,0,0
TRIP_LOG_START,3.779,Person_3301,Person_3301_1,mode:train|purpose:working|origin_type:home|target:Leganés,0,0
MODE_CHOICE,3.779,Person_3441,working,distance_class:long|chosen:car|p_walking:0|p_car:0.7272727272727273|p_taxi:0.030303030303030304|p_train:0.24242424242424243,0,0
TRIP_LOG_START,3.779,Person_3441,Person_3441_1,mode:car|purpose:working|origin_type:home|target:Madrid,0,0
MODE_CHOICE,3.779,Person_3557,working,distance_class:short|chosen:walking|p_walking:0.40476190476190477|p_car:0.5714285714285714|p_taxi:0.023809523809523808|p_train:0,0,0
TRIP_LOG_START,3.779,Person_3557,Person_3557_1,mode:walking|purpose:working|origin_type:home|target:,0,0
MODE_CHOICE,3.779,Person_4066,working,distance_class:long|chosen:car|p_walking:0|p_car:0.7272727272727273|p_taxi:0.030303030303030304|p_train:0.24242424242424243,0,0
TRIP_LOG_START,3.779,Person_4066,Person_4066_1,mode:car|purpose:working|origin_type:home|target:Biblioteca Rey Pastor,0,0
MODE_CHOICE,3.779,Person_4443,working,distance_class:long|chosen:car|p_walking:0|p_car:0.7272727272727273|p_taxi:0.030303030303030304|p_train:0.24242424242424243,0,0
TRIP_LOG_START,3.779,Person_4443,Person_4443_1,mode:car|purpose:working|origin_type:home|target:Madrid,0,0
MODE_CHOICE,3.779,Person_4728,working,distance_class:long|chosen:car|p_walking:0|p_car:0.7272727272727273|p_taxi:0.030303030303030304|p_train:0.24242424242424243,0,0
TRIP_LOG_START,3.779,Person_4728,Person_4728_1,mode:car|purpose:working|origin_type:home|target:,0,0
MODE_CHOICE,3.779,Person_4746,working,distance_class:long|chosen:train|p_walking:0|p_car:0.7272727272727273|p_taxi:0.030303030303030304|p_train:0.24242424242424243,0,0
TRIP_LOG_START,3.779,Person_4746,Person_4746_1,mode:train|purpose:working|origin_type:home|target:Leganés,0,0
MODE_CHOICE,3.779,Person_4749,working,distance_class:long|chosen:train|p_walking:0|p_car:0.7272727272727273|p_taxi:0.030303030303030304|p_train:0.24242424242424243,0,0
TRAIN_QUEUE_ENTER,3.779,Person_4749,crossroads10585,direct_city_transfer,0,0
TRIP_LOG_START,3.779,Person_4749,Person_4749_1,mode:train|purpose:working|origin_type:home|target:,0,0
MODE_CHOICE,3.779,Person_4918,working,distance_class:long|chosen:car|p_walking:0|p_car:0.7272727272727273|p_taxi:0.030303030303030304|p_train:0.24242424242424243,0,0
TRIP_LOG_START,3.779,Person_4918,Person_4918_1,mode:car|purpose:working|origin_type:home|target:,0,0
MODE_CHOICE,3.779,Person_5069,working,distance_class:short|chosen:walking|p_walking:0.40476190476190477|p_car:0.5714285714285714|p_taxi:0.023809523809523808|p_train:0,0,0
TRIP_LOG_START,3.779,Person_5069,Person_5069_1,mode:walking|purpose:working|origin_type:home|target:,0,0
MODE_CHOICE,3.779,Person_5408,working,distance_class:long|chosen:train|p_walking:0|p_car:0.7272727272727273|p_taxi:0.030303030303030304|p_train:0.24242424242424243,0,0
TRIP_LOG_START,3.779,Person_5408,Person_5408_1,mode:train|purpose:working|origin_type:home|target:Leganés,0,0
MODE_CHOICE,3.779,Person_5496,working,distance_class:long|chosen:car|p_walking:0|p_car:0.7272727272727273|p_taxi:0.030303030303030304|p_train:0.24242424242424243,0,0
